검색어,월,네이버 전체 검색량,우리 블로그 검색 유입량,검색 점유율,임의검색량설정여부
어린이 실란트,2024-06,280.0,0,0.0,0
어린이 실란트,2024-07,300.0,0,0.0,0
어린이 실란트,2024-08,290.0,0,0.0,0
어린이 실란트,2024-09,210.0,0,0.0,0
어린이 실란트,2024-10,170.0,0,0.0,0
어린이 실란트,2024-11,160.0,0,0.0,0
어린이 실란트,2024-12,130.0,0,0.0,0
어린이 실란트,2025-01,150.0,0,0.0,0
어린이 실란트,2025-02,240.0,0,0.0,0
어린이 실란트,2025-03,120.0,0,0.0,0
어린이 실란트,2025-04,90.0,0,0.0,0
어린이 실란트,2025-05,170.0,0,0.0,0
어린이 실란트,2025-06,180.0,0,0.0,0
동탄 보존치과,2024-06,5.0,0,0.0,5
동탄 보존치과,2024-07,10.0,1,0.1,0
동탄 보존치과,2024-08,13.0,3,0.23076923076923078,0
동탄 보존치과,2024-09,11.0,8,0.7272727272727273,0
동탄 보존치과,2024-10,5.0,3,0.6,5
동탄 보존치과,2024-11,5.0,0,0.0,5
동탄 보존치과,2024-12,5.0,0,0.0,5
동탄 보존치과,2025-01,5.0,0,0.0,5
동탄 보존치과,2025-02,5.0,0,0.0,5
동탄 보존치과,2025-03,5.0,2,0.4,5
동탄 보존치과,2025-04,10.0,1,0.1,0
동탄 보존치과,2025-05,5.0,1,0.2,5
동탄 보존치과,2025-06,5.0,4,0.8,5
송곳니 충치 레진,2024-06,5.0,1,0.2,5
송곳니 충치 레진,2024-07,5.0,1,0.2,5
송곳니 충치 레진,2024-08,5.0,3,0.6,5
송곳니 충치 레진,2024-09,5.0,1,0.2,5
송곳니 충치 레진,2024-10,5.0,4,0.8,5
송곳니 충치 레진,2024-11,5.0,1,0.2,5
송곳니 충치 레진,2024-12,5.0,0,0.0,5
송곳니 충치 레진,2025-01,5.0,1,0.2,5
송곳니 충치 레진,2025-02,5.0,1,0.2,5
송곳니 충치 레진,2025-03,11.0,2,0.18181818181818182,0
송곳니 충치 레진,2025-04,11.0,3,0.2727272727272727,0
송곳니 충치 레진,2025-05,11.0,8,0.7272727272727273,0
송곳니 충치 레진,2025-06,5.0,3,0.6,5
실활치미백,2024-06,1030.0,1,0.000970873786407767,0
실활치미백,2024-07,1120.0,0,0.0,0
실활치미백,2024-08,1020.0,0,0.0,0
실활치미백,2024-09,990.0,0,0.0,0
실활치미백,2024-10,980.0,0,0.0,0
실활치미백,2024-11,930.0,2,0.002150537634408602,0
실활치미백,2024-12,810.0,2,0.0024691358024691358,0
실활치미백,2025-01,780.0,2,0.002564102564102564,0
실활치미백,2025-02,760.0,0,0.0,0
실활치미백,2025-03,820.0,1,0.0012195121951219512,0
실활치미백,2025-04,910.0,1,0.001098901098901099,0
실활치미백,2025-05,780.0,0,0.0,0
실활치미백,2025-06,630.0,0,0.0,0
앞니벌어짐,2024-06,3200.0,0,0.0,0
앞니벌어짐,2024-07,3220.0,0,0.0,0
앞니벌어짐,2024-08,3180.0,0,0.0,0
앞니벌어짐,2024-09,3140.0,0,0.0,0
앞니벌어짐,2024-10,3720.0,0,0.0,0
앞니벌어짐,2024-11,3270.0,0,0.0,0
앞니벌어짐,2024-12,3030.0,0,0.0,0
앞니벌어짐,2025-01,3350.0,0,0.0,0
앞니벌어짐,2025-02,3370.0,4,0.0011869436201780415,0
앞니벌어짐,2025-03,3490.0,6,0.0017191977077363897,0
앞니벌어짐,2025-04,2970.0,14,0.0047138047138047135,0
앞니벌어짐,2025-05,3040.0,8,0.002631578947368421,0
앞니벌어짐,2025-06,2560.0,3,0.001171875,0
다이아스테마,2024-06,350.0,0,0.0,0
다이아스테마,2024-07,420.0,0,0.0,0
다이아스테마,2024-08,290.0,0,0.0,0
다이아스테마,2024-09,290.0,2,0.006896551724137931,0
다이아스테마,2024-10,380.0,1,0.002631578947368421,0
다이아스테마,2024-11,320.0,2,0.00625,0
다이아스테마,2024-12,320.0,1,0.003125,0
다이아스테마,2025-01,300.0,1,0.0033333333333333335,0
다이아스테마,2025-02,330.0,0,0.0,0
다이아스테마,2025-03,350.0,5,0.014285714285714285,0
다이아스테마,2025-04,400.0,0,0.0,0
다이아스테마,2025-05,350.0,2,0.005714285714285714,0
다이아스테마,2025-06,320.0,2,0.00625,0
동탄 미세현미경 치과,2024-06,5.0,1,0.2,5
동탄 미세현미경 치과,2024-07,5.0,12,2.4,5
동탄 미세현미경 치과,2024-08,5.0,3,0.6,5
동탄 미세현미경 치과,2024-09,5.0,2,0.4,5
동탄 미세현미경 치과,2024-10,5.0,3,0.6,5
동탄 미세현미경 치과,2024-11,5.0,0,0.0,5
동탄 미세현미경 치과,2024-12,5.0,0,0.0,5
동탄 미세현미경 치과,2025-01,10.0,2,0.2,0
동탄 미세현미경 치과,2025-02,14.0,0,0.0,0
동탄 미세현미경 치과,2025-03,5.0,2,0.4,5
동탄 미세현미경 치과,2025-04,5.0,6,1.2,5
동탄 미세현미경 치과,2025-05,21.0,17,0.8095238095238095,0
동탄 미세현미경 치과,2025-06,5.0,4,0.8,5
오버덴쳐,2024-06,660.0,0,0.0,0
오버덴쳐,2024-07,770.0,1,0.0012987012987012987,0
오버덴쳐,2024-08,570.0,0,0.0,0
오버덴쳐,2024-09,510.0,0,0.0,0
오버덴쳐,2024-10,780.0,1,0.001282051282051282,0
오버덴쳐,2024-11,670.0,0,0.0,0
오버덴쳐,2024-12,650.0,0,0.0,0
오버덴쳐,2025-01,560.0,8,0.014285714285714285,0
오버덴쳐,2025-02,550.0,15,0.02727272727272727,0
오버덴쳐,2025-03,710.0,7,0.009859154929577466,0
오버덴쳐,2025-04,670.0,1,0.0014925373134328358,0
오버덴쳐,2025-05,570.0,2,0.0035087719298245615,0
오버덴쳐,2025-06,540.0,0,0.0,0
치수복조술,2024-06,200.0,0,0.0,0
치수복조술,2024-07,190.0,0,0.0,0
치수복조술,2024-08,130.0,0,0.0,0
치수복조술,2024-09,100.0,0,0.0,0
치수복조술,2024-10,120.0,0,0.0,0
치수복조술,2024-11,100.0,0,0.0,0
치수복조술,2024-12,110.0,0,0.0,0
치수복조술,2025-01,100.0,16,0.16,0
치수복조술,2025-02,80.0,7,0.0875,0
치수복조술,2025-03,90.0,6,0.06666666666666667,0
치수복조술,2025-04,150.0,2,0.013333333333333334,0
치수복조술,2025-05,150.0,0,0.0,0
치수복조술,2025-06,150.0,0,0.0,0
동탄 치과 미백,2024-06,5.0,2,0.4,5
동탄 치과 미백,2024-07,5.0,3,0.6,5
동탄 치과 미백,2024-08,15.0,0,0.0,0
동탄 치과 미백,2024-09,12.0,0,0.0,0
동탄 치과 미백,2024-10,13.0,1,0.07692307692307693,0
동탄 치과 미백,2024-11,5.0,0,0.0,5
동탄 치과 미백,2024-12,13.0,0,0.0,0
동탄 치과 미백,2025-01,12.0,2,0.16666666666666666,0
동탄 치과 미백,2025-02,13.0,2,0.15384615384615385,0
동탄 치과 미백,2025-03,10.0,3,0.3,0
동탄 치과 미백,2025-04,5.0,0,0.0,5
동탄 치과 미백,2025-05,12.0,0,0.0,0
동탄 치과 미백,2025-06,13.0,0,0.0,0
교정 치아 변색,2024-06,76.0,2,0.02631578947368421,0
교정 치아 변색,2024-07,68.0,4,0.058823529411764705,0
교정 치아 변색,2024-08,60.0,7,0.11666666666666667,0
교정 치아 변색,2024-09,53.0,0,0.0,0
교정 치아 변색,2024-10,58.0,0,0.0,0
교정 치아 변색,2024-11,37.0,0,0.0,0
교정 치아 변색,2024-12,33.0,2,0.06060606060606061,0
교정 치아 변색,2025-01,95.0,0,0.0,0
교정 치아 변색,2025-02,100.0,3,0.03,0
교정 치아 변색,2025-03,89.0,0,0.0,0
교정 치아 변색,2025-04,48.0,1,0.020833333333333332,0
교정 치아 변색,2025-05,87.0,0,0.0,0
교정 치아 변색,2025-06,31.0,0,0.0,0
아말감 2차충치,2024-06,15.0,0,0.0,0
아말감 2차충치,2024-07,23.0,2,0.08695652173913043,0
아말감 2차충치,2024-08,22.0,1,0.045454545454545456,0
아말감 2차충치,2024-09,14.0,0,0.0,0
아말감 2차충치,2024-10,36.0,0,0.0,0
아말감 2차충치,2024-11,15.0,0,0.0,0
아말감 2차충치,2024-12,15.0,0,0.0,0
아말감 2차충치,2025-01,14.0,0,0.0,0
아말감 2차충치,2025-02,13.0,0,0.0,0
아말감 2차충치,2025-03,22.0,0,0.0,0
아말감 2차충치,2025-04,15.0,0,0.0,0
아말감 2차충치,2025-05,13.0,0,0.0,0
아말감 2차충치,2025-06,25.0,0,0.0,0
동탄 잇몸치료,2024-06,19.0,0,0.0,0
동탄 잇몸치료,2024-07,35.0,0,0.0,0
동탄 잇몸치료,2024-08,24.0,0,0.0,0
동탄 잇몸치료,2024-09,22.0,0,0.0,0
동탄 잇몸치료,2024-10,12.0,0,0.0,0
동탄 잇몸치료,2024-11,13.0,0,0.0,0
동탄 잇몸치료,2024-12,17.0,0,0.0,0
동탄 잇몸치료,2025-01,31.0,4,0.12903225806451613,0
동탄 잇몸치료,2025-02,33.0,9,0.2727272727272727,0
동탄 잇몸치료,2025-03,15.0,3,0.2,0
동탄 잇몸치료,2025-04,67.0,14,0.208955223880597,0
동탄 잇몸치료,2025-05,23.0,3,0.13043478260869565,0
동탄 잇몸치료,2025-06,19.0,0,0.0,0
함입,2024-06,1280.0,3,0.00234375,0
함입,2024-07,740.0,0,0.0,0
함입,2024-08,820.0,1,0.0012195121951219512,0
함입,2024-09,1870.0,4,0.0021390374331550803,0
함입,2024-10,1920.0,0,0.0,0
함입,2024-11,1360.0,0,0.0,0
함입,2024-12,1040.0,0,0.0,0
함입,2025-01,1010.0,0,0.0,0
함입,2025-02,450.0,0,0.0,0
함입,2025-03,1050.0,0,0.0,0
함입,2025-04,1430.0,0,0.0,0
함입,2025-05,750.0,0,0.0,0
함입,2025-06,970.0,0,0.0,0
재신경치료기간,2024-06,54.0,0,0.0,0
재신경치료기간,2024-07,70.0,0,0.0,0
재신경치료기간,2024-08,80.0,0,0.0,0
재신경치료기간,2024-09,56.0,0,0.0,0
재신경치료기간,2024-10,50.0,0,0.0,0
재신경치료기간,2024-11,60.0,0,0.0,0
재신경치료기간,2024-12,80.0,2,0.025,0
재신경치료기간,2025-01,78.0,3,0.038461538461538464,0
재신경치료기간,2025-02,140.0,0,0.0,0
재신경치료기간,2025-03,120.0,0,0.0,0
재신경치료기간,2025-04,130.0,0,0.0,0
재신경치료기간,2025-05,120.0,0,0.0,0
재신경치료기간,2025-06,98.0,0,0.0,0
앞니 끝 깨짐,2024-06,37.0,0,0.0,0
앞니 끝 깨짐,2024-07,48.0,0,0.0,0
앞니 끝 깨짐,2024-08,45.0,0,0.0,0
앞니 끝 깨짐,2024-09,40.0,0,0.0,0
앞니 끝 깨짐,2024-10,50.0,0,0.0,0
앞니 끝 깨짐,2024-11,100.0,4,0.04,0
앞니 끝 깨짐,2024-12,90.0,3,0.03333333333333333,0
앞니 끝 깨짐,2025-01,230.0,3,0.013043478260869565,0
앞니 끝 깨짐,2025-02,280.0,9,0.03214285714285714,0
앞니 끝 깨짐,2025-03,260.0,7,0.026923076923076925,0
앞니 끝 깨짐,2025-04,260.0,3,0.011538461538461539,0
앞니 끝 깨짐,2025-05,180.0,0,0.0,0
앞니 끝 깨짐,2025-06,70.0,0,0.0,0
신경치료 변색,2024-06,79.0,0,0.0,0
신경치료 변색,2024-07,78.0,0,0.0,0
신경치료 변색,2024-08,90.0,0,0.0,0
신경치료 변색,2024-09,78.0,0,0.0,0
신경치료 변색,2024-10,80.0,5,0.0625,0
신경치료 변색,2024-11,70.0,11,0.15714285714285714,0
신경치료 변색,2024-12,60.0,0,0.0,0
신경치료 변색,2025-01,69.0,7,0.10144927536231885,0
신경치료 변색,2025-02,90.0,4,0.044444444444444446,0
신경치료 변색,2025-03,78.0,1,0.01282051282051282,0
신경치료 변색,2025-04,67.0,1,0.014925373134328358,0
신경치료 변색,2025-05,60.0,0,0.0,0
신경치료 변색,2025-06,53.0,0,0.0,0
임플란트 픽스쳐 파절,2024-06,5.0,3,0.6,5
임플란트 픽스쳐 파절,2024-07,5.0,1,0.2,5
임플란트 픽스쳐 파절,2024-08,5.0,3,0.6,5
임플란트 픽스쳐 파절,2024-09,5.0,0,0.0,5
임플란트 픽스쳐 파절,2024-10,5.0,0,0.0,5
임플란트 픽스쳐 파절,2024-11,5.0,0,0.0,5
임플란트 픽스쳐 파절,2024-12,5.0,0,0.0,5
임플란트 픽스쳐 파절,2025-01,5.0,1,0.2,5
임플란트 픽스쳐 파절,2025-02,5.0,0,0.0,5
임플란트 픽스쳐 파절,2025-03,5.0,0,0.0,5
임플란트 픽스쳐 파절,2025-04,5.0,0,0.0,5
임플란트 픽스쳐 파절,2025-05,5.0,0,0.0,5
임플란트 픽스쳐 파절,2025-06,5.0,0,0.0,5
치수염,2024-06,3120.0,0,0.0,0
치수염,2024-07,3180.0,0,0.0,0
치수염,2024-08,3200.0,0,0.0,0
치수염,2024-09,3030.0,0,0.0,0
치수염,2024-10,3310.0,0,0.0,0
치수염,2024-11,3160.0,0,0.0,0
치수염,2024-12,3100.0,0,0.0,0
치수염,2025-01,3350.0,0,0.0,0
치수염,2025-02,3150.0,0,0.0,0
치수염,2025-03,3160.0,0,0.0,0
치수염,2025-04,2880.0,0,0.0,0
치수염,2025-05,3040.0,11,0.003618421052631579,0
치수염,2025-06,3000.0,16,0.005333333333333333,0
동탄 치과 보존과,2024-06,23.0,2,0.08695652173913043,0
동탄 치과 보존과,2024-07,15.0,4,0.26666666666666666,0
동탄 치과 보존과,2024-08,24.0,1,0.041666666666666664,0
동탄 치과 보존과,2024-09,11.0,0,0.0,0
동탄 치과 보존과,2024-10,11.0,2,0.18181818181818182,0
동탄 치과 보존과,2024-11,12.0,2,0.16666666666666666,0
동탄 치과 보존과,2024-12,5.0,0,0.0,5
동탄 치과 보존과,2025-01,14.0,0,0.0,0
동탄 치과 보존과,2025-02,13.0,0,0.0,0
동탄 치과 보존과,2025-03,41.0,1,0.024390243902439025,0
동탄 치과 보존과,2025-04,12.0,2,0.16666666666666666,0
동탄 치과 보존과,2025-05,14.0,1,0.07142857142857142,0
동탄 치과 보존과,2025-06,12.0,1,0.08333333333333333,0
동탄 보존과 치과,2024-06,13.0,3,0.23076923076923078,0
동탄 보존과 치과,2024-07,11.0,2,0.18181818181818182,0
동탄 보존과 치과,2024-08,5.0,3,0.6,5
동탄 보존과 치과,2024-09,5.0,1,0.2,5
동탄 보존과 치과,2024-10,5.0,0,0.0,5
동탄 보존과 치과,2024-11,5.0,2,0.4,5
동탄 보존과 치과,2024-12,10.0,1,0.1,0
동탄 보존과 치과,2025-01,5.0,0,0.0,5
동탄 보존과 치과,2025-02,5.0,1,0.2,5
동탄 보존과 치과,2025-03,5.0,0,0.0,5
동탄 보존과 치과,2025-04,5.0,0,0.0,5
동탄 보존과 치과,2025-05,5.0,0,0.0,5
동탄 보존과 치과,2025-06,10.0,1,0.1,0
대학병원 재신경치료,2024-06,48.0,0,0.0,0
대학병원 재신경치료,2024-07,24.0,0,0.0,0
대학병원 재신경치료,2024-08,15.0,0,0.0,0
대학병원 재신경치료,2024-09,11.0,1,0.09090909090909091,0
대학병원 재신경치료,2024-10,20.0,1,0.05,0
대학병원 재신경치료,2024-11,36.0,0,0.0,0
대학병원 재신경치료,2024-12,22.0,0,0.0,0
대학병원 재신경치료,2025-01,14.0,0,0.0,0
대학병원 재신경치료,2025-02,15.0,0,0.0,0
대학병원 재신경치료,2025-03,26.0,1,0.038461538461538464,0
대학병원 재신경치료,2025-04,27.0,0,0.0,0
대학병원 재신경치료,2025-05,40.0,0,0.0,0
대학병원 재신경치료,2025-06,30.0,0,0.0,0
신경치료 잇몸 변색,2024-06,10.0,0,0.0,0
신경치료 잇몸 변색,2024-07,22.0,0,0.0,0
신경치료 잇몸 변색,2024-08,22.0,0,0.0,0
신경치료 잇몸 변색,2024-09,23.0,0,0.0,0
신경치료 잇몸 변색,2024-10,21.0,0,0.0,0
신경치료 잇몸 변색,2024-11,23.0,6,0.2608695652173913,0
신경치료 잇몸 변색,2024-12,11.0,1,0.09090909090909091,0
신경치료 잇몸 변색,2025-01,14.0,3,0.21428571428571427,0
신경치료 잇몸 변색,2025-02,5.0,1,0.2,5
신경치료 잇몸 변색,2025-03,5.0,1,0.2,5
신경치료 잇몸 변색,2025-04,12.0,4,0.3333333333333333,0
신경치료 잇몸 변색,2025-05,10.0,7,0.7,0
신경치료 잇몸 변색,2025-06,12.0,3,0.25,0
치아 옆면 레진,2024-06,21.0,0,0.0,0
치아 옆면 레진,2024-07,23.0,0,0.0,0
치아 옆면 레진,2024-08,27.0,0,0.0,0
치아 옆면 레진,2024-09,15.0,0,0.0,0
치아 옆면 레진,2024-10,24.0,0,0.0,0
치아 옆면 레진,2024-11,5.0,1,0.2,5
치아 옆면 레진,2024-12,21.0,0,0.0,0
치아 옆면 레진,2025-01,24.0,1,0.041666666666666664,0
치아 옆면 레진,2025-02,32.0,1,0.03125,0
치아 옆면 레진,2025-03,38.0,7,0.18421052631578946,0
치아 옆면 레진,2025-04,57.0,8,0.14035087719298245,0
치아 옆면 레진,2025-05,56.0,2,0.03571428571428571,0
치아 옆면 레진,2025-06,50.0,5,0.1,0
내이튼 치과,2024-06,560.0,3,0.005357142857142857,0
내이튼 치과,2024-07,560.0,1,0.0017857142857142857,0
내이튼 치과,2024-08,590.0,2,0.003389830508474576,0
내이튼 치과,2024-09,720.0,4,0.005555555555555556,0
내이튼 치과,2024-10,690.0,4,0.005797101449275362,0
내이튼 치과,2024-11,590.0,3,0.005084745762711864,0
내이튼 치과,2024-12,690.0,6,0.008695652173913044,0
내이튼 치과,2025-01,830.0,0,0.0,0
내이튼 치과,2025-02,700.0,1,0.0014285714285714286,0
내이튼 치과,2025-03,780.0,1,0.001282051282051282,0
내이튼 치과,2025-04,990.0,0,0.0,0
내이튼 치과,2025-05,920.0,0,0.0,0
내이튼 치과,2025-06,1100.0,3,0.0027272727272727275,0
동탄 치근단절제술,2024-06,5.0,3,0.6,5
동탄 치근단절제술,2024-07,5.0,1,0.2,5
동탄 치근단절제술,2024-08,5.0,1,0.2,5
동탄 치근단절제술,2024-09,5.0,1,0.2,5
동탄 치근단절제술,2024-10,5.0,5,1.0,5
동탄 치근단절제술,2024-11,11.0,6,0.5454545454545454,0
동탄 치근단절제술,2024-12,5.0,0,0.0,5
동탄 치근단절제술,2025-01,5.0,1,0.2,5
동탄 치근단절제술,2025-02,5.0,4,0.8,5
동탄 치근단절제술,2025-03,10.0,0,0.0,0
동탄 치근단절제술,2025-04,5.0,2,0.4,5
동탄 치근단절제술,2025-05,5.0,3,0.6,5
동탄 치근단절제술,2025-06,11.0,4,0.36363636363636365,0
재신경치료 후기,2024-06,80.0,0,0.0,0
재신경치료 후기,2024-07,90.0,0,0.0,0
재신경치료 후기,2024-08,50.0,0,0.0,0
재신경치료 후기,2024-09,70.0,2,0.02857142857142857,0
재신경치료 후기,2024-10,120.0,0,0.0,0
재신경치료 후기,2024-11,59.0,0,0.0,0
재신경치료 후기,2024-12,90.0,0,0.0,0
재신경치료 후기,2025-01,130.0,0,0.0,0
재신경치료 후기,2025-02,220.0,0,0.0,0
재신경치료 후기,2025-03,190.0,0,0.0,0
재신경치료 후기,2025-04,200.0,0,0.0,0
재신경치료 후기,2025-05,140.0,0,0.0,0
재신경치료 후기,2025-06,140.0,0,0.0,0
인레이 속 충치,2024-06,14.0,0,0.0,0
인레이 속 충치,2024-07,10.0,0,0.0,0
인레이 속 충치,2024-08,14.0,0,0.0,0
인레이 속 충치,2024-09,5.0,0,0.0,5
인레이 속 충치,2024-10,10.0,0,0.0,0
인레이 속 충치,2024-11,5.0,4,0.8,5
인레이 속 충치,2024-12,5.0,3,0.6,5
인레이 속 충치,2025-01,10.0,6,0.6,0
인레이 속 충치,2025-02,11.0,3,0.2727272727272727,0
인레이 속 충치,2025-03,11.0,1,0.09090909090909091,0
인레이 속 충치,2025-04,12.0,5,0.4166666666666667,0
인레이 속 충치,2025-05,5.0,1,0.2,5
인레이 속 충치,2025-06,5.0,0,0.0,5
신경치료 염증,2024-06,640.0,0,0.0,0
신경치료 염증,2024-07,690.0,0,0.0,0
신경치료 염증,2024-08,800.0,0,0.0,0
신경치료 염증,2024-09,760.0,0,0.0,0
신경치료 염증,2024-10,630.0,0,0.0,0
신경치료 염증,2024-11,620.0,0,0.0,0
신경치료 염증,2024-12,640.0,0,0.0,0
신경치료 염증,2025-01,510.0,0,0.0,0
신경치료 염증,2025-02,460.0,22,0.04782608695652174,0
신경치료 염증,2025-03,490.0,1,0.0020408163265306124,0
신경치료 염증,2025-04,500.0,0,0.0,0
신경치료 염증,2025-05,400.0,0,0.0,0
신경치료 염증,2025-06,350.0,0,0.0,0
네이튼치과,2024-06,23.0,3,0.13043478260869565,0
네이튼치과,2024-07,33.0,0,0.0,0
네이튼치과,2024-08,47.0,3,0.06382978723404255,0
네이튼치과,2024-09,37.0,2,0.05405405405405406,0
네이튼치과,2024-10,34.0,4,0.11764705882352941,0
네이튼치과,2024-11,32.0,1,0.03125,0
네이튼치과,2024-12,38.0,0,0.0,0
네이튼치과,2025-01,57.0,1,0.017543859649122806,0
네이튼치과,2025-02,33.0,0,0.0,0
네이튼치과,2025-03,46.0,0,0.0,0
네이튼치과,2025-04,40.0,0,0.0,0
네이튼치과,2025-05,39.0,0,0.0,0
네이튼치과,2025-06,60.0,0,0.0,0
잔존치질,2024-06,5.0,1,0.2,5
잔존치질,2024-07,5.0,2,0.4,5
잔존치질,2024-08,5.0,1,0.2,5
잔존치질,2024-09,5.0,3,0.6,5
잔존치질,2024-10,12.0,3,0.25,0
잔존치질,2024-11,5.0,2,0.4,5
잔존치질,2024-12,5.0,3,0.6,5
잔존치질,2025-01,5.0,1,0.2,5
잔존치질,2025-02,5.0,0,0.0,5
잔존치질,2025-03,5.0,0,0.0,5
잔존치질,2025-04,5.0,0,0.0,5
잔존치질,2025-05,5.0,1,0.2,5
잔존치질,2025-06,5.0,1,0.2,5
수평치근파절,2024-06,5.0,0,0.0,5
수평치근파절,2024-07,5.0,1,0.2,5
수평치근파절,2024-08,5.0,0,0.0,5
수평치근파절,2024-09,5.0,2,0.4,5
수평치근파절,2024-10,5.0,0,0.0,5
수평치근파절,2024-11,5.0,3,0.6,5
수평치근파절,2024-12,5.0,3,0.6,5
수평치근파절,2025-01,5.0,2,0.4,5
수평치근파절,2025-02,12.0,2,0.16666666666666666,0
수평치근파절,2025-03,16.0,4,0.25,0
수평치근파절,2025-04,16.0,2,0.125,0
수평치근파절,2025-05,5.0,1,0.2,5
수평치근파절,2025-06,5.0,0,0.0,5
어른유치,2024-06,24.0,6,0.25,0
어른유치,2024-07,25.0,4,0.16,0
어른유치,2024-08,12.0,2,0.16666666666666666,0
어른유치,2024-09,24.0,2,0.08333333333333333,0
어른유치,2024-10,27.0,0,0.0,0
어른유치,2024-11,27.0,3,0.1111111111111111,0
어른유치,2024-12,14.0,1,0.07142857142857142,0
어른유치,2025-01,32.0,1,0.03125,0
어른유치,2025-02,20.0,1,0.05,0
어른유치,2025-03,15.0,1,0.06666666666666667,0
어른유치,2025-04,11.0,1,0.09090909090909091,0
어른유치,2025-05,13.0,0,0.0,0
어른유치,2025-06,13.0,0,0.0,0
치아끝깨짐,2024-06,120.0,0,0.0,0
치아끝깨짐,2024-07,160.0,0,0.0,0
치아끝깨짐,2024-08,140.0,0,0.0,0
치아끝깨짐,2024-09,180.0,0,0.0,0
치아끝깨짐,2024-10,210.0,3,0.014285714285714285,0
치아끝깨짐,2024-11,200.0,2,0.01,0
치아끝깨짐,2024-12,190.0,0,0.0,0
치아끝깨짐,2025-01,190.0,8,0.042105263157894736,0
치아끝깨짐,2025-02,110.0,5,0.045454545454545456,0
치아끝깨짐,2025-03,160.0,4,0.025,0
치아끝깨짐,2025-04,170.0,0,0.0,0
치아끝깨짐,2025-05,160.0,0,0.0,0
치아끝깨짐,2025-06,150.0,0,0.0,0
동탄역 내이튼치과,2024-06,5.0,0,0.0,5
동탄역 내이튼치과,2024-07,13.0,2,0.15384615384615385,0
동탄역 내이튼치과,2024-08,12.0,1,0.08333333333333333,0
동탄역 내이튼치과,2024-09,16.0,2,0.125,0
동탄역 내이튼치과,2024-10,10.0,1,0.1,0
동탄역 내이튼치과,2024-11,5.0,1,0.2,5
동탄역 내이튼치과,2024-12,10.0,0,0.0,0
동탄역 내이튼치과,2025-01,13.0,1,0.07692307692307693,0
동탄역 내이튼치과,2025-02,12.0,1,0.08333333333333333,0
동탄역 내이튼치과,2025-03,14.0,0,0.0,0
동탄역 내이튼치과,2025-04,14.0,0,0.0,0
동탄역 내이튼치과,2025-05,12.0,0,0.0,0
동탄역 내이튼치과,2025-06,23.0,0,0.0,0
내이튼치과 재신경치료,2024-06,5.0,0,0.0,5
내이튼치과 재신경치료,2024-07,5.0,2,0.4,5
내이튼치과 재신경치료,2024-08,5.0,8,1.6,5
내이튼치과 재신경치료,2024-09,5.0,6,1.2,5
내이튼치과 재신경치료,2024-10,5.0,9,1.8,5
내이튼치과 재신경치료,2024-11,5.0,0,0.0,5
내이튼치과 재신경치료,2024-12,5.0,2,0.4,5
