date,keyword,is_brand,cnt
2024-01,어린이 실란트,N,180
2024-05,어린이 실란트,N,250
2025-02,어린이 실란트,N,240
2023-11,어린이 실란트,N,160
2024-10,어린이 실란트,N,170
2025-01,어린이 실란트,N,150
2025-05,어린이 실란트,N,170
2024-09,동탄 보존치과,N,11
2024-07,동탄 보존치과,N,10
2024-08,동탄 보존치과,N,13
2025-04,동탄 보존치과,N,10
2024-05,동탄 보존치과,N,10
2023-10,송곳니 충치 레진,N,10
2025-03,송곳니 충치 레진,N,11
2025-04,송곳니 충치 레진,N,11
2025-05,송곳니 충치 레진,N,11
2024-06,실활치미백,N,1030
2024-09,실활치미백,N,990
2024-03,실활치미백,N,1070
2024-07,실활치미백,N,1120
2023-08,실활치미백,N,1060
2024-08,실활치미백,N,1020
2024-12,실활치미백,N,810
2024-02,실활치미백,N,1050
2023-10,실활치미백,N,870
2023-12,실활치미백,N,860
2024-04,실활치미백,N,1020
2025-06,실활치미백,N,630
2024-11,실활치미백,N,930
2025-03,실활치미백,N,820
2025-04,실활치미백,N,910
2023-07,실활치미백,N,1130
2023-09,실활치미백,N,930
2024-01,실활치미백,N,1170
2024-05,실활치미백,N,1070
2025-02,실활치미백,N,760
2023-11,실활치미백,N,940
2024-10,실활치미백,N,980
2025-01,실활치미백,N,780
2025-05,실활치미백,N,780
2024-06,다이아스테마,N,350
2024-09,다이아스테마,N,290
2024-03,다이아스테마,N,400
2024-07,다이아스테마,N,420
2023-08,다이아스테마,N,340
2024-08,다이아스테마,N,290
2024-12,다이아스테마,N,320
2024-02,다이아스테마,N,350
2023-10,다이아스테마,N,270
2023-12,다이아스테마,N,280
2024-04,다이아스테마,N,490
2025-06,다이아스테마,N,320
2024-11,다이아스테마,N,320
2025-03,다이아스테마,N,350
2025-04,다이아스테마,N,400
2023-07,다이아스테마,N,390
2023-09,다이아스테마,N,250
2024-01,다이아스테마,N,370
2024-05,다이아스테마,N,420
2025-02,다이아스테마,N,330
2023-11,다이아스테마,N,380
2024-10,다이아스테마,N,380
2025-01,다이아스테마,N,300
2025-05,다이아스테마,N,350
2024-03,동탄 미세현미경 치과,N,11
2025-02,동탄 미세현미경 치과,N,14
2025-01,동탄 미세현미경 치과,N,10
2025-05,동탄 미세현미경 치과,N,21
2024-06,오버덴쳐,N,660
2024-09,오버덴쳐,N,510
2024-03,오버덴쳐,N,580
2024-07,오버덴쳐,N,770
2023-08,오버덴쳐,N,560
2024-08,오버덴쳐,N,570
2024-12,오버덴쳐,N,650
2024-02,오버덴쳐,N,480
2023-10,오버덴쳐,N,570
2023-12,오버덴쳐,N,540
2024-04,오버덴쳐,N,610
2025-06,오버덴쳐,N,540
2024-11,오버덴쳐,N,670
2025-03,오버덴쳐,N,710
2025-04,오버덴쳐,N,670
2023-07,오버덴쳐,N,630
2023-09,오버덴쳐,N,530
2024-01,오버덴쳐,N,690
2024-05,오버덴쳐,N,640
2025-02,오버덴쳐,N,550
2023-11,오버덴쳐,N,670
2024-10,오버덴쳐,N,780
2025-01,오버덴쳐,N,560
2025-05,오버덴쳐,N,570
2024-06,치수복조술,N,200
2024-09,치수복조술,N,100
2024-03,치수복조술,N,100
2024-07,치수복조술,N,190
2023-08,치수복조술,N,60
2024-08,치수복조술,N,130
2024-12,치수복조술,N,110
2024-02,치수복조술,N,60
2023-10,치수복조술,N,120
2023-12,치수복조술,N,150
2024-04,치수복조술,N,180
2025-06,치수복조술,N,150
2024-11,치수복조술,N,100
2025-03,치수복조술,N,90
2025-04,치수복조술,N,150
2023-07,치수복조술,N,70
2023-09,치수복조술,N,90
2024-01,치수복조술,N,80
2024-05,치수복조술,N,140
2025-02,치수복조술,N,80
2023-11,치수복조술,N,110
2024-10,치수복조술,N,120
2025-01,치수복조술,N,100
2025-05,치수복조술,N,150
2024-09,동탄 치과 미백,N,12
2023-08,동탄 치과 미백,N,14
2024-08,동탄 치과 미백,N,15
2024-12,동탄 치과 미백,N,13
2023-10,동탄 치과 미백,N,12
2025-06,동탄 치과 미백,N,13
2025-03,동탄 치과 미백,N,10
2023-07,동탄 치과 미백,N,12
2024-01,동탄 치과 미백,N,11
2024-05,동탄 치과 미백,N,11
2025-02,동탄 치과 미백,N,13
2024-10,동탄 치과 미백,N,13
2025-01,동탄 치과 미백,N,12
2025-05,동탄 치과 미백,N,12
2024-06,교정 치아 변색,N,76
2024-09,교정 치아 변색,N,53
2024-03,교정 치아 변색,N,64
2024-07,교정 치아 변색,N,68
2023-08,교정 치아 변색,N,55
2024-08,교정 치아 변색,N,60
2024-12,교정 치아 변색,N,33
2024-02,교정 치아 변색,N,96
2023-10,교정 치아 변색,N,56
2023-12,교정 치아 변색,N,43
2024-04,교정 치아 변색,N,63
2025-06,교정 치아 변색,N,31
2024-11,교정 치아 변색,N,37
2025-03,교정 치아 변색,N,89
2025-04,교정 치아 변색,N,48
2023-07,교정 치아 변색,N,68
2023-09,교정 치아 변색,N,63
2024-01,교정 치아 변색,N,68
2024-05,교정 치아 변색,N,36
2025-02,교정 치아 변색,N,100
2023-11,교정 치아 변색,N,30
2024-10,교정 치아 변색,N,58
2025-01,교정 치아 변색,N,95
2025-05,교정 치아 변색,N,87
2024-06,아말감 2차충치,N,15
2024-09,아말감 2차충치,N,14
2024-03,아말감 2차충치,N,34
2024-07,아말감 2차충치,N,23
2023-08,아말감 2차충치,N,22
2024-08,아말감 2차충치,N,22
2024-12,아말감 2차충치,N,15
2024-02,아말감 2차충치,N,25
2023-10,아말감 2차충치,N,22
2023-12,아말감 2차충치,N,11
2024-04,아말감 2차충치,N,26
2025-06,아말감 2차충치,N,25
2024-11,아말감 2차충치,N,15
2025-03,아말감 2차충치,N,22
2025-04,아말감 2차충치,N,15
2023-07,아말감 2차충치,N,26
2023-09,아말감 2차충치,N,12
2024-01,아말감 2차충치,N,49
2024-05,아말감 2차충치,N,12
2025-02,아말감 2차충치,N,13
2023-11,아말감 2차충치,N,37
2024-10,아말감 2차충치,N,36
2025-01,아말감 2차충치,N,14
2025-05,아말감 2차충치,N,13
2024-06,동탄 잇몸치료,N,19
2024-09,동탄 잇몸치료,N,22
2024-03,동탄 잇몸치료,N,24
2024-07,동탄 잇몸치료,N,35
2023-08,동탄 잇몸치료,N,14
2024-08,동탄 잇몸치료,N,24
2024-12,동탄 잇몸치료,N,17
2024-02,동탄 잇몸치료,N,23
2023-10,동탄 잇몸치료,N,49
2023-12,동탄 잇몸치료,N,21
2024-04,동탄 잇몸치료,N,16
2025-06,동탄 잇몸치료,N,19
2024-11,동탄 잇몸치료,N,13
2025-03,동탄 잇몸치료,N,15
2025-04,동탄 잇몸치료,N,67
2023-09,동탄 잇몸치료,N,28
2024-01,동탄 잇몸치료,N,23
2024-05,동탄 잇몸치료,N,24
2025-02,동탄 잇몸치료,N,33
2023-11,동탄 잇몸치료,N,10
2024-10,동탄 잇몸치료,N,12
2025-01,동탄 잇몸치료,N,31
2025-05,동탄 잇몸치료,N,23
2024-06,함입,N,1280
2024-09,함입,N,1870
2024-03,함입,N,1260
2024-07,함입,N,740
2023-08,함입,N,920
2024-08,함입,N,820
2024-12,함입,N,1040
2024-02,함입,N,540
2023-10,함입,N,2130
2023-12,함입,N,1230
2024-04,함입,N,1830
2025-06,함입,N,970
2024-11,함입,N,1360
2025-03,함입,N,1050
2025-04,함입,N,1430
2023-07,함입,N,720
2023-09,함입,N,1940
2024-01,함입,N,1490
2024-05,함입,N,950
2025-02,함입,N,450
2023-11,함입,N,1370
2024-10,함입,N,1920
2025-01,함입,N,1010
2025-05,함입,N,750
2024-06,앞니 끝 깨짐,N,37
2024-09,앞니 끝 깨짐,N,40
2024-03,앞니 끝 깨짐,N,23
2024-07,앞니 끝 깨짐,N,48
2023-08,앞니 끝 깨짐,N,31
2024-08,앞니 끝 깨짐,N,45
2024-12,앞니 끝 깨짐,N,90
2024-02,앞니 끝 깨짐,N,43
2023-10,앞니 끝 깨짐,N,31
2023-12,앞니 끝 깨짐,N,43
2024-04,앞니 끝 깨짐,N,22
2025-06,앞니 끝 깨짐,N,70
2024-11,앞니 끝 깨짐,N,100
2025-03,앞니 끝 깨짐,N,260
2025-04,앞니 끝 깨짐,N,260
2023-07,앞니 끝 깨짐,N,34
2023-09,앞니 끝 깨짐,N,30
2024-01,앞니 끝 깨짐,N,42
2024-05,앞니 끝 깨짐,N,27
2025-02,앞니 끝 깨짐,N,280
2023-11,앞니 끝 깨짐,N,24
2024-10,앞니 끝 깨짐,N,50
2025-01,앞니 끝 깨짐,N,230
2025-05,앞니 끝 깨짐,N,180
2024-06,신경치료 변색,N,79
2024-09,신경치료 변색,N,78
2024-03,신경치료 변색,N,80
2024-07,신경치료 변색,N,78
2023-08,신경치료 변색,N,80
2024-08,신경치료 변색,N,90
2024-12,신경치료 변색,N,60
2024-02,신경치료 변색,N,80
2023-10,신경치료 변색,N,70
2023-12,신경치료 변색,N,60
2024-04,신경치료 변색,N,80
2025-06,신경치료 변색,N,53
2024-11,신경치료 변색,N,70
2025-03,신경치료 변색,N,78
2025-04,신경치료 변색,N,67
2023-07,신경치료 변색,N,80
2023-09,신경치료 변색,N,80
2024-01,신경치료 변색,N,70
2024-05,신경치료 변색,N,80
2025-02,신경치료 변색,N,90
2023-11,신경치료 변색,N,60
2024-10,신경치료 변색,N,80
2025-01,신경치료 변색,N,69
2025-05,신경치료 변색,N,60
2024-04,임플란트 픽스쳐 파절,N,13
2024-06,치수염,N,3120
2024-09,치수염,N,3030
2024-03,치수염,N,3650
2024-07,치수염,N,3180
2023-08,치수염,N,3660
2024-08,치수염,N,3200
2024-12,치수염,N,3100
2024-02,치수염,N,3370
2023-10,치수염,N,3080
2023-12,치수염,N,3210
2024-04,치수염,N,3410
2025-06,치수염,N,3000
2024-11,치수염,N,3160
2025-03,치수염,N,3160
2025-04,치수염,N,2880
2023-07,치수염,N,3340
2023-09,치수염,N,3090
2024-01,치수염,N,3790
2024-05,치수염,N,3180
2025-02,치수염,N,3150
2023-11,치수염,N,3070
2024-10,치수염,N,3310
2025-01,치수염,N,3350
2025-05,치수염,N,3040
2024-06,동탄 치과 보존과,N,23
2024-09,동탄 치과 보존과,N,11
2024-07,동탄 치과 보존과,N,15
2023-08,동탄 치과 보존과,N,13
2024-08,동탄 치과 보존과,N,24
2023-10,동탄 치과 보존과,N,12
2023-12,동탄 치과 보존과,N,13
2024-04,동탄 치과 보존과,N,15
2025-06,동탄 치과 보존과,N,12
2024-11,동탄 치과 보존과,N,12
2025-03,동탄 치과 보존과,N,41
2025-04,동탄 치과 보존과,N,12
2023-07,동탄 치과 보존과,N,15
2024-01,동탄 치과 보존과,N,14
2024-05,동탄 치과 보존과,N,35
2025-02,동탄 치과 보존과,N,13
2023-11,동탄 치과 보존과,N,12
2024-10,동탄 치과 보존과,N,11
2025-01,동탄 치과 보존과,N,14
2025-05,동탄 치과 보존과,N,14
2024-06,동탄 보존과 치과,N,13
2024-07,동탄 보존과 치과,N,11
2024-12,동탄 보존과 치과,N,10
2023-12,동탄 보존과 치과,N,10
2025-06,동탄 보존과 치과,N,10
2023-07,동탄 보존과 치과,N,10
2023-09,동탄 보존과 치과,N,12
2024-05,동탄 보존과 치과,N,11
2024-06,대학병원 재신경치료,N,48
2024-09,대학병원 재신경치료,N,11
2024-03,대학병원 재신경치료,N,15
2024-07,대학병원 재신경치료,N,24
2023-08,대학병원 재신경치료,N,12
2024-08,대학병원 재신경치료,N,15
2024-12,대학병원 재신경치료,N,22
2024-02,대학병원 재신경치료,N,17
2023-10,대학병원 재신경치료,N,16
2023-12,대학병원 재신경치료,N,35
2024-04,대학병원 재신경치료,N,13
2025-06,대학병원 재신경치료,N,30
2024-11,대학병원 재신경치료,N,36
2025-03,대학병원 재신경치료,N,26
2025-04,대학병원 재신경치료,N,27
2023-07,대학병원 재신경치료,N,13
2023-09,대학병원 재신경치료,N,24
2024-01,대학병원 재신경치료,N,30
2024-05,대학병원 재신경치료,N,25
2025-02,대학병원 재신경치료,N,15
2023-11,대학병원 재신경치료,N,12
2024-10,대학병원 재신경치료,N,20
2025-01,대학병원 재신경치료,N,14
2025-05,대학병원 재신경치료,N,40
2024-06,신경치료 잇몸 변색,N,10
2024-09,신경치료 잇몸 변색,N,23
2024-03,신경치료 잇몸 변색,N,24
2024-07,신경치료 잇몸 변색,N,22
2023-08,신경치료 잇몸 변색,N,10
2024-08,신경치료 잇몸 변색,N,22
2024-12,신경치료 잇몸 변색,N,11
2024-02,신경치료 잇몸 변색,N,22
2023-10,신경치료 잇몸 변색,N,17
2023-12,신경치료 잇몸 변색,N,13
2024-04,신경치료 잇몸 변색,N,11
2025-06,신경치료 잇몸 변색,N,12
2024-11,신경치료 잇몸 변색,N,23
2025-04,신경치료 잇몸 변색,N,12
2023-07,신경치료 잇몸 변색,N,11
2023-09,신경치료 잇몸 변색,N,23
2024-01,신경치료 잇몸 변색,N,11
2024-05,신경치료 잇몸 변색,N,21
2023-11,신경치료 잇몸 변색,N,12
2024-10,신경치료 잇몸 변색,N,21
2025-01,신경치료 잇몸 변색,N,14
2025-05,신경치료 잇몸 변색,N,10
2024-06,치아 옆면 레진,N,21
2024-09,치아 옆면 레진,N,15
2024-03,치아 옆면 레진,N,13
2024-07,치아 옆면 레진,N,23
2023-08,치아 옆면 레진,N,13
2024-08,치아 옆면 레진,N,27
2024-12,치아 옆면 레진,N,21
2024-02,치아 옆면 레진,N,21
2023-10,치아 옆면 레진,N,25
2023-12,치아 옆면 레진,N,35
2024-04,치아 옆면 레진,N,25
2025-06,치아 옆면 레진,N,50
2025-03,치아 옆면 레진,N,38
2025-04,치아 옆면 레진,N,57
2023-07,치아 옆면 레진,N,12
2023-09,치아 옆면 레진,N,27
2024-01,치아 옆면 레진,N,26
2024-05,치아 옆면 레진,N,14
2025-02,치아 옆면 레진,N,32
2023-11,치아 옆면 레진,N,26
2024-10,치아 옆면 레진,N,24
2025-01,치아 옆면 레진,N,24
2025-05,치아 옆면 레진,N,56
2025-06,동탄 치근단절제술,N,11
2024-11,동탄 치근단절제술,N,11
2025-03,동탄 치근단절제술,N,10
2024-06,재신경치료 후기,N,80
2024-09,재신경치료 후기,N,70
2024-03,재신경치료 후기,N,48
2024-07,재신경치료 후기,N,90
2023-08,재신경치료 후기,N,70
2024-08,재신경치료 후기,N,50
2024-12,재신경치료 후기,N,90
2024-02,재신경치료 후기,N,49
2023-10,재신경치료 후기,N,50
2023-12,재신경치료 후기,N,60
2024-04,재신경치료 후기,N,80
2025-06,재신경치료 후기,N,140
2024-11,재신경치료 후기,N,59
2025-03,재신경치료 후기,N,190
2025-04,재신경치료 후기,N,200
2023-07,재신경치료 후기,N,50
2023-09,재신경치료 후기,N,50
2024-01,재신경치료 후기,N,28
2024-05,재신경치료 후기,N,57
2025-02,재신경치료 후기,N,220
2023-11,재신경치료 후기,N,60
2024-10,재신경치료 후기,N,120
2025-01,재신경치료 후기,N,130
2025-05,재신경치료 후기,N,140
2024-06,인레이 속 충치,N,14
2024-07,인레이 속 충치,N,10
2023-08,인레이 속 충치,N,10
2024-08,인레이 속 충치,N,14
2024-04,인레이 속 충치,N,15
2025-03,인레이 속 충치,N,11
2025-04,인레이 속 충치,N,12
2023-09,인레이 속 충치,N,10
2024-05,인레이 속 충치,N,13
2025-02,인레이 속 충치,N,11
2024-10,인레이 속 충치,N,10
2025-01,인레이 속 충치,N,10
2024-06,신경치료 염증,N,640
2024-09,신경치료 염증,N,760
2024-03,신경치료 염증,N,740
2024-07,신경치료 염증,N,690
2023-08,신경치료 염증,N,680
2024-08,신경치료 염증,N,800
2024-12,신경치료 염증,N,640
2024-02,신경치료 염증,N,930
2023-10,신경치료 염증,N,750
2023-12,신경치료 염증,N,580
2024-04,신경치료 염증,N,680
2025-06,신경치료 염증,N,350
2024-11,신경치료 염증,N,620
2025-03,신경치료 염증,N,490
2025-04,신경치료 염증,N,500
2023-07,신경치료 염증,N,700
2023-09,신경치료 염증,N,620
2024-01,신경치료 염증,N,780
2024-05,신경치료 염증,N,730
2025-02,신경치료 염증,N,460
2023-11,신경치료 염증,N,870
2024-10,신경치료 염증,N,630
2025-01,신경치료 염증,N,510
2025-05,신경치료 염증,N,400
2024-06,네이튼치과,Y,23
2024-09,네이튼치과,Y,37
2024-03,네이튼치과,Y,36
2024-07,네이튼치과,Y,33
2023-08,네이튼치과,Y,60
2024-08,네이튼치과,Y,47
2024-12,네이튼치과,Y,38
2024-02,네이튼치과,Y,31
2023-10,네이튼치과,Y,45
2023-12,네이튼치과,Y,33
2024-04,네이튼치과,Y,27
2025-06,네이튼치과,Y,60
2024-11,네이튼치과,Y,32
2025-03,네이튼치과,Y,46
2025-04,네이튼치과,Y,40
2023-07,네이튼치과,Y,23
2023-09,네이튼치과,Y,46
2024-01,네이튼치과,Y,36
2024-05,네이튼치과,Y,54
2025-02,네이튼치과,Y,33
2023-11,네이튼치과,Y,34
2024-10,네이튼치과,Y,34
2025-01,네이튼치과,Y,57
2025-05,네이튼치과,Y,39
2024-02,잔존치질,N,16
2023-09,잔존치질,N,11
2024-10,잔존치질,N,12
2025-03,수평치근파절,N,16
2025-04,수평치근파절,N,16
2024-05,수평치근파절,N,11
2025-02,수평치근파절,N,12
2024-06,치아끝깨짐,N,120
2024-09,치아끝깨짐,N,180
2024-03,치아끝깨짐,N,75
2024-07,치아끝깨짐,N,160
2023-08,치아끝깨짐,N,46
2024-08,치아끝깨짐,N,140
2024-12,치아끝깨짐,N,190
2024-02,치아끝깨짐,N,67
2023-10,치아끝깨짐,N,33
2023-12,치아끝깨짐,N,46
2024-04,치아끝깨짐,N,67
2025-06,치아끝깨짐,N,150
2024-11,치아끝깨짐,N,200
2025-03,치아끝깨짐,N,160
2025-04,치아끝깨짐,N,170
2023-07,치아끝깨짐,N,47
2023-09,치아끝깨짐,N,44
2024-01,치아끝깨짐,N,54
2024-05,치아끝깨짐,N,70
2025-02,치아끝깨짐,N,110
2023-11,치아끝깨짐,N,54
2024-10,치아끝깨짐,N,210
2025-01,치아끝깨짐,N,190
2025-05,치아끝깨짐,N,160
2024-09,동탄역 내이튼치과,Y,16
2024-03,동탄역 내이튼치과,Y,12
2024-07,동탄역 내이튼치과,Y,13
2024-08,동탄역 내이튼치과,Y,12
2024-12,동탄역 내이튼치과,Y,10
2024-02,동탄역 내이튼치과,Y,11
2023-10,동탄역 내이튼치과,Y,12
2023-12,동탄역 내이튼치과,Y,20
2024-04,동탄역 내이튼치과,Y,10
2025-06,동탄역 내이튼치과,Y,23
2025-03,동탄역 내이튼치과,Y,14
2025-04,동탄역 내이튼치과,Y,14
2023-07,동탄역 내이튼치과,Y,12
2023-09,동탄역 내이튼치과,Y,15
2024-01,동탄역 내이튼치과,Y,15
2024-05,동탄역 내이튼치과,Y,22
2025-02,동탄역 내이튼치과,Y,12
2023-11,동탄역 내이튼치과,Y,14
2024-10,동탄역 내이튼치과,Y,10
2025-01,동탄역 내이튼치과,Y,13
2025-05,동탄역 내이튼치과,Y,12
2024-02,내이튼치과 재신경치료,Y,11
2024-11,root crack,N,13
2024-03,동탄내이튼치과재신경치료,Y,10
2024-02,동탄내이튼치과재신경치료,Y,10
2024-06,임플란트 후 흔들림,N,23
2024-09,임플란트 후 흔들림,N,23
2024-03,임플란트 후 흔들림,N,25
2024-07,임플란트 후 흔들림,N,10
2023-08,임플란트 후 흔들림,N,24
2024-08,임플란트 후 흔들림,N,13
2024-12,임플란트 후 흔들림,N,15
2024-02,임플란트 후 흔들림,N,24
