"searchQuery","date","pc","mobile"
"내려간 잇몸","2024-07",20,130
"내려간 잇몸","2023-08",10,90
"내려간 잇몸","2024-08",10,170
"내려간 잇몸","2024-12",10,150
"내려간 잇몸","2024-02",10,110
"내려간 잇몸","2023-10",20,100
"내려간 잇몸","2023-12",10,120
"내려간 잇몸","2024-04",20,130
"내려간 잇몸","2025-06",10,80
"내려간 잇몸","2024-11",10,150
"내려간 잇몸","2025-03",20,170
"내려간 잇몸","2025-04",10,100
"내려간 잇몸","2023-07",10,120
"내려간 잇몸","2023-09",10,100
"내려간 잇몸","2024-01",10,140
"내려간 잇몸","2024-05",10,140
"내려간 잇몸","2025-02",20,170
"내려간 잇몸","2023-11",10,100
"내려간 잇몸","2024-10",20,160
"내려간 잇몸","2025-01",20,170
"내려간 잇몸","2025-05",8,80
"동탄 앞니 레진","2023-08",6,10
"동탄 앞니 레진","2023-10",0,10
"동탄 앞니 레진","2023-12",2,10
"동탄 앞니 레진","2024-01",2,10
"동탄 앞니 레진","2025-02",1,10
"동탄 앞니 레진","2023-11",2,10
"동탄 앞니 레진","2025-01",1,10
"치과 치질","2024-06",5,30
"치과 치질","2024-09",6,50
"치과 치질","2024-03",10,30
"치과 치질","2024-07",10,60
"치과 치질","2023-08",10,60
"치과 치질","2024-08",10,60
"치과 치질","2024-12",3,30
"치과 치질","2024-02",8,40
"치과 치질","2023-10",9,30
"치과 치질","2023-12",20,30
"치과 치질","2024-04",7,30
"치과 치질","2025-06",10,30
"치과 치질","2024-11",10,20
"치과 치질","2025-03",10,100
"치과 치질","2025-04",10,30
"치과 치질","2023-07",10,60
"치과 치질","2023-09",10,40
"치과 치질","2024-01",10,40
"치과 치질","2024-05",5,20
"치과 치질","2025-02",7,50
"치과 치질","2023-11",7,40
"치과 치질","2024-10",7,30
"치과 치질","2025-01",10,40
"치과 치질","2025-05",2,20
"어린이 실란트","2024-06",20,260
"어린이 실란트","2024-09",20,190
"어린이 실란트","2024-03",20,120
"어린이 실란트","2024-07",30,270
"어린이 실란트","2023-08",20,210
"어린이 실란트","2024-08",20,270
"어린이 실란트","2024-12",10,120
"어린이 실란트","2024-02",20,140
"어린이 실란트","2023-10",10,110
"어린이 실란트","2023-12",10,90
"어린이 실란트","2024-04",20,140
"어린이 실란트","2025-06",10,170
"어린이 실란트","2024-11",10,150
"어린이 실란트","2025-03",20,100
"어린이 실란트","2025-04",10,80
"어린이 실란트","2023-07",20,230
"어린이 실란트","2023-09",10,120
"어린이 실란트","2024-01",20,160
"어린이 실란트","2024-05",20,230
"어린이 실란트","2025-02",20,220
"어린이 실란트","2023-11",20,140
"어린이 실란트","2024-10",20,150
"어린이 실란트","2025-01",20,130
"어린이 실란트","2025-05",10,160
"동탄 보존치과","2024-09",1,10
"동탄 보존치과","2024-07",0,10
"동탄 보존치과","2024-08",3,10
"동탄 보존치과","2025-04",0,10
"동탄 보존치과","2024-05",0,10
"송곳니 충치 레진","2023-10",0,10
"송곳니 충치 레진","2025-03",1,10
"송곳니 충치 레진","2025-04",1,10
"송곳니 충치 레진","2025-05",1,10
"실활치미백","2024-06",290,740
"실활치미백","2024-09",230,760
"실활치미백","2024-03",280,790
"실활치미백","2024-07",330,790
"실활치미백","2023-08",270,790
"실활치미백","2024-08",300,720
"실활치미백","2024-12",210,600
"실활치미백","2024-02",270,780
"실활치미백","2023-10",230,640
"실활치미백","2023-12",210,650
"실활치미백","2024-04",320,700
"실활치미백","2025-06",200,430
"실활치미백","2024-11",280,650
"실활치미백","2025-03",280,540
"실활치미백","2025-04",320,590
"실활치미백","2023-07",260,870
"실활치미백","2023-09",270,660
"실활치미백","2024-01",320,850
"실활치미백","2024-05",350,720
"실활치미백","2025-02",210,550
"실활치미백","2023-11",260,680
"실활치미백","2024-10",270,710
"실활치미백","2025-01",230,550
"실활치미백","2025-05",260,520
"앞니벌어짐","2024-06",350,2850
"앞니벌어짐","2024-09",350,2790
"앞니벌어짐","2024-03",410,3470
"앞니벌어짐","2024-07",360,2860
"앞니벌어짐","2023-08",380,3620
"앞니벌어짐","2024-08",310,2870
"앞니벌어짐","2024-12",460,2570
"앞니벌어짐","2024-02",330,3370
"앞니벌어짐","2023-10",350,3630
"앞니벌어짐","2023-12",290,2890
"앞니벌어짐","2024-04",360,3080
"앞니벌어짐","2025-06",480,2080
"앞니벌어짐","2024-11",600,2670
"앞니벌어짐","2025-03",490,3000
"앞니벌어짐","2025-04",510,2460
"앞니벌어짐","2023-07",320,3280
"앞니벌어짐","2023-09",340,3000
"앞니벌어짐","2024-01",350,3590
"앞니벌어짐","2024-05",360,3390
"앞니벌어짐","2025-02",480,2890
"앞니벌어짐","2023-11",370,2920
"앞니벌어짐","2024-10",570,3150
"앞니벌어짐","2025-01",510,2840
"앞니벌어짐","2025-05",460,2580
"다이아스테마","2024-06",80,270
"다이아스테마","2024-09",90,200
"다이아스테마","2024-03",110,290
"다이아스테마","2024-07",110,310
"다이아스테마","2023-08",90,250
"다이아스테마","2024-08",80,210
"다이아스테마","2024-12",90,230
"다이아스테마","2024-02",100,250
"다이아스테마","2023-10",80,190
"다이아스테마","2023-12",80,200
"다이아스테마","2024-04",120,370
"다이아스테마","2025-06",90,230
"다이아스테마","2024-11",110,210
"다이아스테마","2025-03",120,230
"다이아스테마","2025-04",100,300
"다이아스테마","2023-07",110,280
"다이아스테마","2023-09",70,180
"다이아스테마","2024-01",100,270
"다이아스테마","2024-05",110,310
"다이아스테마","2025-02",100,230
"다이아스테마","2023-11",110,270
"다이아스테마","2024-10",100,280
"다이아스테마","2025-01",80,220
"다이아스테마","2025-05",130,220
"동탄 미세현미경 치과","2024-03",1,10
"동탄 미세현미경 치과","2025-02",4,10
"동탄 미세현미경 치과","2025-01",0,10
"동탄 미세현미경 치과","2025-05",1,20
"오버덴쳐","2024-06",280,380
"오버덴쳐","2024-09",200,310
"오버덴쳐","2024-03",220,360
"오버덴쳐","2024-07",310,460
"오버덴쳐","2023-08",230,330
"오버덴쳐","2024-08",270,300
"오버덴쳐","2024-12",290,360
"오버덴쳐","2024-02",200,280
"오버덴쳐","2023-10",240,330
"오버덴쳐","2023-12",190,350
"오버덴쳐","2024-04",260,350
"오버덴쳐","2025-06",240,300
"오버덴쳐","2024-11",290,380
"오버덴쳐","2025-03",300,410
"오버덴쳐","2025-04",290,380
"오버덴쳐","2023-07",270,360
"오버덴쳐","2023-09",200,330
"오버덴쳐","2024-01",280,410
"오버덴쳐","2024-05",270,370
"오버덴쳐","2025-02",260,290
"오버덴쳐","2023-11",270,400
"오버덴쳐","2024-10",380,400
"오버덴쳐","2025-01",210,350
"오버덴쳐","2025-05",260,310
"치수복조술","2024-06",40,160
"치수복조술","2024-09",30,70
"치수복조술","2024-03",40,60
"치수복조술","2024-07",50,140
"치수복조술","2023-08",20,40
"치수복조술","2024-08",40,90
"치수복조술","2024-12",30,80
"치수복조술","2024-02",20,40
"치수복조술","2023-10",40,80
"치수복조술","2023-12",40,110
"치수복조술","2024-04",40,140
"치수복조술","2025-06",40,110
"치수복조술","2024-11",30,70
"치수복조술","2025-03",30,60
"치수복조술","2025-04",40,110
"치수복조술","2023-07",20,50
"치수복조술","2023-09",30,60
"치수복조술","2024-01",30,50
"치수복조술","2024-05",40,100
"치수복조술","2025-02",30,50
"치수복조술","2023-11",30,80
"치수복조술","2024-10",40,80
"치수복조술","2025-01",30,70
"치수복조술","2025-05",40,110
"동탄 치과 미백","2024-09",2,10
"동탄 치과 미백","2023-08",4,10
"동탄 치과 미백","2024-08",5,10
"동탄 치과 미백","2024-12",3,10
"동탄 치과 미백","2023-10",2,10
"동탄 치과 미백","2025-06",3,10
"동탄 치과 미백","2025-03",0,10
"동탄 치과 미백","2023-07",2,10
"동탄 치과 미백","2024-01",1,10
"동탄 치과 미백","2024-05",1,10
"동탄 치과 미백","2025-02",3,10
"동탄 치과 미백","2024-10",3,10
"동탄 치과 미백","2025-01",2,10
"동탄 치과 미백","2025-05",2,10
"교정 치아 변색","2024-06",6,70
"교정 치아 변색","2024-09",3,50
"교정 치아 변색","2024-03",4,60
"교정 치아 변색","2024-07",8,60
"교정 치아 변색","2023-08",5,50
"교정 치아 변색","2024-08",10,50
"교정 치아 변색","2024-12",3,30
"교정 치아 변색","2024-02",6,90
"교정 치아 변색","2023-10",6,50
"교정 치아 변색","2023-12",3,40
"교정 치아 변색","2024-04",3,60
"교정 치아 변색","2025-06",1,30
"교정 치아 변색","2024-11",7,30
"교정 치아 변색","2025-03",9,80
"교정 치아 변색","2025-04",8,40
"교정 치아 변색","2023-07",8,60
"교정 치아 변색","2023-09",3,60
"교정 치아 변색","2024-01",8,60
"교정 치아 변색","2024-05",6,30
"교정 치아 변색","2025-02",10,90
"교정 치아 변색","2023-11",0,30
"교정 치아 변색","2024-10",8,50
"교정 치아 변색","2025-01",5,90
"교정 치아 변색","2025-05",7,80
"아말감 2차충치","2024-06",5,10
"아말감 2차충치","2024-09",4,10
"아말감 2차충치","2024-03",4,30
"아말감 2차충치","2024-07",3,20
"아말감 2차충치","2023-08",2,20
"아말감 2차충치","2024-08",2,20
"아말감 2차충치","2024-12",5,10
"아말감 2차충치","2024-02",5,20
"아말감 2차충치","2023-10",2,20
"아말감 2차충치","2023-12",1,10
"아말감 2차충치","2024-04",6,20
"아말감 2차충치","2025-06",5,20
"아말감 2차충치","2024-11",5,10
"아말감 2차충치","2025-03",2,20
"아말감 2차충치","2025-04",5,10
"아말감 2차충치","2023-07",6,20
"아말감 2차충치","2023-09",2,10
"아말감 2차충치","2024-01",9,40
"아말감 2차충치","2024-05",2,10
"아말감 2차충치","2025-02",3,10
"아말감 2차충치","2023-11",7,30
"아말감 2차충치","2024-10",6,30
"아말감 2차충치","2025-01",4,10
"아말감 2차충치","2025-05",3,10
"동탄 잇몸치료","2024-06",9,10
"동탄 잇몸치료","2024-09",2,20
"동탄 잇몸치료","2024-03",4,20
"동탄 잇몸치료","2024-07",5,30
"동탄 잇몸치료","2023-08",4,10
"동탄 잇몸치료","2024-08",4,20
"동탄 잇몸치료","2024-12",7,10
"동탄 잇몸치료","2024-02",3,20
"동탄 잇몸치료","2023-10",9,40
"동탄 잇몸치료","2023-12",1,20
"동탄 잇몸치료","2024-04",6,10
"동탄 잇몸치료","2025-06",9,10
"동탄 잇몸치료","2024-11",3,10
"동탄 잇몸치료","2025-03",5,10
"동탄 잇몸치료","2025-04",7,60
"동탄 잇몸치료","2023-09",8,20
"동탄 잇몸치료","2024-01",3,20
"동탄 잇몸치료","2024-05",4,20
"동탄 잇몸치료","2025-02",3,30
"동탄 잇몸치료","2023-11",0,10
"동탄 잇몸치료","2024-10",2,10
"동탄 잇몸치료","2025-01",1,30
"동탄 잇몸치료","2025-05",3,20
"함입","2024-06",290,990
"함입","2024-09",320,1550
"함입","2024-03",300,960
"함입","2024-07",190,550
"함입","2023-08",240,680
"함입","2024-08",200,620
"함입","2024-12",230,810
"함입","2024-02",170,370
"함입","2023-10",400,1730
"함입","2023-12",300,930
"함입","2024-04",420,1410
"함입","2025-06",190,780
"함입","2024-11",290,1070
"함입","2025-03",270,780
"함입","2025-04",270,1160
"함입","2023-07",200,520
"함입","2023-09",350,1590
"함입","2024-01",270,1220
"함입","2024-05",250,700
"함입","2025-02",150,300
"함입","2023-11",340,1030
"함입","2024-10",360,1560
"함입","2025-01",210,800
"함입","2025-05",200,550
"재신경치료기간","2024-06",4,50
"재신경치료기간","2024-09",6,50
"재신경치료기간","2024-03",8,70
"재신경치료기간","2024-07",10,60
"재신경치료기간","2023-08",10,60
"재신경치료기간","2024-08",20,60
"재신경치료기간","2024-12",10,70
"재신경치료기간","2024-02",10,70
"재신경치료기간","2023-10",10,40
"재신경치료기간","2023-12",10,50
"재신경치료기간","2024-04",10,50
"재신경치료기간","2025-06",8,90
"재신경치료기간","2024-11",10,50
"재신경치료기간","2025-03",10,110
"재신경치료기간","2025-04",20,110
"재신경치료기간","2023-07",20,70
"재신경치료기간","2023-09",10,40
"재신경치료기간","2024-01",10,60
"재신경치료기간","2024-05",5,40
"재신경치료기간","2025-02",30,110
"재신경치료기간","2023-11",10,50
"재신경치료기간","2024-10",10,40
"재신경치료기간","2025-01",8,70
"재신경치료기간","2025-05",20,100
"앞니 끝 깨짐","2024-06",7,30
"앞니 끝 깨짐","2024-09",10,30
"앞니 끝 깨짐","2024-03",3,20
"앞니 끝 깨짐","2024-07",8,40
"앞니 끝 깨짐","2023-08",1,30
"앞니 끝 깨짐","2024-08",5,40
"앞니 끝 깨짐","2024-12",10,80
"앞니 끝 깨짐","2024-02",3,40
"앞니 끝 깨짐","2023-10",1,30
"앞니 끝 깨짐","2023-12",3,40
"앞니 끝 깨짐","2024-04",2,20
"앞니 끝 깨짐","2025-06",10,60
"앞니 끝 깨짐","2024-11",20,80
"앞니 끝 깨짐","2025-03",40,220
"앞니 끝 깨짐","2025-04",30,230
"앞니 끝 깨짐","2023-07",4,30
"앞니 끝 깨짐","2023-09",0,30
"앞니 끝 깨짐","2024-01",2,40
"앞니 끝 깨짐","2024-05",7,20
"앞니 끝 깨짐","2025-02",30,250
"앞니 끝 깨짐","2023-11",4,20
"앞니 끝 깨짐","2024-10",10,40
"앞니 끝 깨짐","2025-01",20,210
"앞니 끝 깨짐","2025-05",20,160
"신경치료 변색","2024-06",9,70
"신경치료 변색","2024-09",8,70
"신경치료 변색","2024-03",10,70
"신경치료 변색","2024-07",8,70
"신경치료 변색","2023-08",10,70
"신경치료 변색","2024-08",10,80
"신경치료 변색","2024-12",10,50
"신경치료 변색","2024-02",10,70
"신경치료 변색","2023-10",10,60
"신경치료 변색","2023-12",10,50
"신경치료 변색","2024-04",10,70
"신경치료 변색","2025-06",3,50
"신경치료 변색","2024-11",10,60
"신경치료 변색","2025-03",8,70
"신경치료 변색","2025-04",7,60
"신경치료 변색","2023-07",10,70
"신경치료 변색","2023-09",10,70
"신경치료 변색","2024-01",10,60
"신경치료 변색","2024-05",10,70
"신경치료 변색","2025-02",10,80
"신경치료 변색","2023-11",10,50
"신경치료 변색","2024-10",10,70
"신경치료 변색","2025-01",9,60
"신경치료 변색","2025-05",10,50
"임플란트 픽스쳐 파절","2024-04",3,10
"치수염","2024-06",580,2540
"치수염","2024-09",590,2440
"치수염","2024-03",670,2980
"치수염","2024-07",590,2590
"치수염","2023-08",640,3020
"치수염","2024-08",580,2620
"치수염","2024-12",550,2550
"치수염","2024-02",610,2760
"치수염","2023-10",540,2540
"치수염","2023-12",530,2680
"치수염","2024-04",660,2750
"치수염","2025-06",560,2440
"치수염","2024-11",580,2580
"치수염","2025-03",620,2540
"치수염","2025-04",560,2320
"치수염","2023-07",570,2770
"치수염","2023-09",520,2570
"치수염","2024-01",690,3100
"치수염","2024-05",600,2580
"치수염","2025-02",530,2620
"치수염","2023-11",580,2490
"치수염","2024-10",600,2710
"치수염","2025-01",550,2800
"치수염","2025-05",570,2470
"동탄 치과 보존과","2024-06",3,20
"동탄 치과 보존과","2024-09",1,10
"동탄 치과 보존과","2024-07",5,10
"동탄 치과 보존과","2023-08",3,10
"동탄 치과 보존과","2024-08",4,20
"동탄 치과 보존과","2023-10",2,10
"동탄 치과 보존과","2023-12",3,10
"동탄 치과 보존과","2024-04",5,10
"동탄 치과 보존과","2025-06",2,10
"동탄 치과 보존과","2024-11",2,10
"동탄 치과 보존과","2025-03",1,40
"동탄 치과 보존과","2025-04",2,10
"동탄 치과 보존과","2023-07",5,10
"동탄 치과 보존과","2024-01",4,10
"동탄 치과 보존과","2024-05",5,30
"동탄 치과 보존과","2025-02",3,10
"동탄 치과 보존과","2023-11",2,10
"동탄 치과 보존과","2024-10",1,10
"동탄 치과 보존과","2025-01",4,10
